,0
  (0, 19)	0.10157695514585503
  (0, 18)	0.08801154727448722
  (0, 15)	0.012459569349905629
  (0, 14)	0.0255845768537733
  (0, 13)	0.08370151317985675
  (0, 12)	0.13678034524957544
  (0, 8)	0.050662188935768564
  (0, 7)	0.03799676848191339
  (0, 6)	0.028906091332197664
  (0, 5)	0.07138475967708552
  (0, 4)	0.10887571180546324
  (0, 3)	0.009516078942409925
  (0, 2)	0.10651655857931377
  (0, 1)	0.15714612426429198
  (0, 0)	0.20324512699114944"
reuters-topics/grain/article125.txt,"  (0, 5463)	0.1422591654519439
  (0, 5454)	0.1422591654519439
  (0, 5385)	0.2967884524991143
  (0, 5383)	0.2967884524991143
  (0, 3760)	0.2845183309038878
  (0, 2939)	0.12747722211363507
  (0, 2804)	0.12496540037055276
  (0, 2471)	0.5690366618077756
  (0, 1787)	0.11883033957293951
  (0, 1525)	0.2310858948037497
  (0, 1207)	0.1059039866208022
  (0, 960)	0.10495601560679735
  (0, 890)	0.10001265232000467
  (0, 866)	0.09662046467344743
  (0, 796)	0.0926280219642542
  (0, 653)	0.09211412152287045
  (0, 611)	0.0911220432824934
  (0, 595)	0.08755947521155481
  (0, 406)	0.08882672935180579
  (0, 403)	0.09211412152287045
  (0, 261)	0.08486615589339859
  (0, 251)	0.0742635144575747
  (0, 142)	0.23924702154315744
  (0, 138)	0.07008421255508977
  (0, 119)	0.07119711738694838
  :	:
  (0, 62)	0.05150466523814765
  (0, 60)	0.05068862063527406
  (0, 53)	0.05883200304513041
  (0, 49)	0.06937328551200563
  (0, 45)	0.05494384336206955
  (0, 44)	0.05235318294750167
  (0, 42)	0.043471518185736524
  (0, 37)	0.04201749040993225
  (0, 35)	0.1066380925317887
  (0, 33)	0.04508788520038449
  (0, 30)	0.043471518185736524
  (0, 23)	0.04464473499299464
  (0, 22)	0.03946262962832886
  (0, 20)	0.04708130911996757
  (0, 19)	0.096305102415091
  (0, 17)	0.037453525402226746
  (0, 14)	0.036385102663464924
  (0, 10)	0.08086030614914486
  (0, 6)	0.05481172539913187
  (0, 5)	0.050759913370903825
  (0, 4)	0.025806263243678594
  (0, 3)	0.05413316174852533
  (0, 2)	0.10098834000442518
  (0, 1)	0.07449511343235424
  (0, 0)	0.12043542960940946"
reuters-topics/grain/article079.txt,"  (0, 1938)	0.14063251266706853
  (0, 1698)	0.28126502533413705
  (0, 1191)	0.12602292110092267
  (0, 1185)	0.24986624641846994
  (0, 1160)	0.12493312320923497
  (0, 1078)	0.12191712539798095
  (0, 962)	0.24986624641846994
  (0, 958)	0.11837959457989525
  (0, 807)	0.11837959457989525
  (0, 770)	0.11250102293618545
  (0, 663)	0.378068763302768
  (0, 569)	0.12008731962193202
  (0, 305)	0.10233832573842797
  (0, 284)	0.08738553101655638
  (0, 275)	0.1957828627400792
  (0, 229)	0.2813569070012936
  (0, 226)	0.09378563566709788
  (0, 214)	0.08890715002627536
  (0, 212)	0.0868977755938862
  (0, 173)	0.07959174130594096
  (0, 154)	0.07587906352964882
  (0, 153)	0.08594928251344026
  (0, 142)	0.3830253190062525
  (0, 141)	0.07783719314602267
  (0, 129)	0.07619519576049728
  (0, 126)	0.06988394374810462
  (0, 112)	0.08167163122947248
  (0, 104)	0.06684033797141987
  (0, 74)	0.06890834439964773
  (0, 65)	0.06843413852423251
  (0, 62)	0.06184274742243692
  (0, 40)	0.05334392302536224
  (0, 39)	0.05468137506633954
  (0, 30)	0.20878870733746097
  (0, 27)	0.09884924124130348
  (0, 23)	0.160817649652548
  (0, 22)	0.047383619045879045
  (0, 20)	0.05653152961505486
  (0, 19)	0.17345337834767152
  (0, 7)	0.032441747490947234
  (0, 6)	0.09872040738367469
  (0, 5)	0.03047425400463084
  (0, 4)	0.030986129359669826
  (0, 2)	0.15157356073055075
  (0, 1)	0.029815955913256087
  (0, 0)	0.08676562971073404"
reuters-topics/grain/article045.txt,"  (0, 9804)	0.004388166218901747
  (0, 9795)	0.004388166218901747
  (0, 9786)	0.004388166218901747
  (0, 9782)	0.004388166218901747
  (0, 9780)	0.004388166218901747
  (0, 9773)	0.004388166218901747
  (0, 9772)	0.004388166218901747
  (0, 9771)	0.004388166218901747
  (0, 9770)	0.004388166218901747
  (0, 9765)	0.004388166218901747
  (0, 9759)	0.004388166218901747
  (0, 9755)	0.004388166218901747
  (0, 9753)	0.004388166218901747
  (0, 9750)	0.004388166218901747
  (0, 9749)	0.004388166218901747
  (0, 9746)	0.004388166218901747
  (0, 9745)	0.004388166218901747
  (0, 9744)	0.004388166218901747
  (0, 9743)	0.004388166218901747
  (0, 9652)	0.004388166218901747
  (0, 9650)	0.004388166218901747
  (0, 9643)	0.004388166218901747
  (0, 9642)	0.004388166218901747
  (0, 9637)	0.004388166218901747
  (0, 9600)	0.004388166218901747
  :	:
  (0, 35)	0.1698466324986495
  (0, 32)	0.004762253657385226
  (0, 29)	0.0034005440178947535
  (0, 27)	0.0011501933563508716
  (0, 26)	0.015189387217289605
  (0, 23)	0.002494996621677439
  (0, 22)	0.001102695845553099
  (0, 20)	0.06841031507163087
  (0, 19)	0.0040365494141748485
  (0, 18)	0.0029978365445587156
  (0, 17)	0.0010465558745407367
  (0, 16)	0.0009982696975673483
  (0, 14)	0.0010167011657587
  (0, 13)	0.002217466835901615
  (0, 12)	0.0029648132565377127
  (0, 11)	0.0020438476796761705
  (0, 9)	0.004142883882532186
  (0, 8)	0.004026512288655405
  (0, 7)	0.0015099471463381772
  (0, 6)	0.0275686624074583
  (0, 4)	0.01009538476033958
  (0, 3)	0.006806841284534105
  (0, 2)	0.002116421739142842
  (0, 1)	0.003469335118209089
  (0, 0)	0.0080767236733173"
reuters-topics/grain/article051.txt,"  (0, 1554)	0.47800298537283264
  (0, 429)	0.33184363482373425
  (0, 414)	0.3232490523440332
  (0, 373)	0.3061415012850971
  (0, 362)	0.3179844459630603
  (0, 261)	0.32462006086382217
  (0, 106)	0.24273153746407947
  (0, 65)	0.21800749369068012
  (0, 26)	0.18902475141404626
  (0, 23)	0.17076980143744738
  (0, 19)	0.18418748839497787
  (0, 11)	0.1398909559212263
  (0, 8)	0.11023769700446853
  (0, 7)	0.10334818577343426
  (0, 1)	0.09498332207892247"
reuters-topics/grain/article086.txt,"  (0, 9777)	0.08232686268294012
  (0, 9742)	0.08232686268294012
  (0, 9741)	0.08232686268294012
  (0, 9740)	0.08232686268294012
  (0, 9704)	0.08232686268294012
  (0, 9702)	0.08232686268294012
  (0, 9701)	0.08232686268294012
  (0, 9698)	0.08232686268294012
  (0, 9694)	0.08232686268294012
  (0, 9693)	0.08232686268294012
  (0, 9691)	0.08232686268294012
  (0, 9688)	0.08232686268294012
  (0, 9680)	0.08232686268294012
  (0, 9678)	0.08232686268294012
  (0, 9677)	0.08232686268294012
  (0, 9676)	0.08232686268294012
  (0, 9672)	0.08232686268294012
  (0, 7258)	0.16465372536588024
  (0, 7216)	0.07779384125277342
  (0, 7204)	0.07779384125277342
  (0, 7181)	0.07779384125277342
  (0, 7177)	0.07779384125277342
  (0, 6907)	0.07779384125277342
  (0, 6029)	0.07779384125277342
  (0, 5518)	0.07457761136413202
  :	:
  (0, 41)	0.07117543681169532
  (0, 40)	0.023290078782374133
  (0, 39)	0.04774802680403157
  (0, 38)	0.047098164042233485
  (0, 36)	0.050897040736465664
  (0, 32)	0.11168144714530846
  (0, 31)	0.021603339134759723
  (0, 29)	0.021265991794220073
  (0, 25)	0.024585555147855903
  (0, 24)	0.02064280721314655
  (0, 20)	0.024681795109009107
  (0, 18)	0.03749515784622425
  (0, 16)	0.018728646138827448
  (0, 14)	0.03814888182788581
  (0, 13)	0.020801067985630636
  (0, 12)	0.07416424437165132
  (0, 8)	0.015108366809417191
  (0, 7)	0.028328282287855545
  (0, 6)	0.028734370414923056
  (0, 5)	0.03991538696532414
  (0, 4)	0.06764307469516541
  (0, 3)	0.08513592539294741
  (0, 2)	0.11911925383346786
  (0, 1)	0.09112400175423147
  (0, 0)	0.21466507665910317"
reuters-topics/grain/article092.txt,"  (0, 9682)	0.2846131459338613
  (0, 1032)	0.2042430677624579
  (0, 617)	0.1651448566705588
  (0, 429)	0.15722958585215896
  (0, 414)	0.15315741901800106
  (0, 386)	0.15006378135431558
  (0, 362)	0.150663015648189
  (0, 261)	0.30761402282754224
  (0, 250)	0.13302951287416334
  (0, 233)	0.31590406752010836
  (0, 227)	0.44667745354119104
  (0, 207)	0.29894739206758497
  (0, 152)	0.3063148380360021
  (0, 138)	0.12701698535663666
  (0, 123)	0.10780130891685182
  (0, 85)	0.11112807857921478
  (0, 83)	0.0947398317377925
  (0, 65)	0.2065866230271969
  (0, 23)	0.0809117980229672
  (0, 19)	0.08726918186896751
  (0, 11)	0.06628120824327441
  (0, 8)	0.10446261809128846
  (0, 7)	0.04896701561372501
  (0, 5)	0.04599731478946328
  (0, 3)	0.04905406483461687
  (0, 2)	0.09151301010516638
  (0, 1)	0.09000738194821073
  (0, 0)	0.130962548980007"
reuters-topics/grain/article509.txt,"  (0, 2138)	0.39261566854348584
  (0, 1751)	0.3801762040566829
  (0, 969)	0.3419946481140465
  (0, 437)	0.2692394515644365
  (0, 298)	0.2841850734846343
  (0, 227)	0.26283837045121966
  (0, 197)	0.24660289030516844
  (0, 166)	0.26083151516281244
  (0, 142)	0.2551425413437593
  (0, 116)	0.1942831557211718
  (0, 26)	0.15810130089338864
  (0, 23)	0.2856655285468592
  (0, 19)	0.15405538854404238"
reuters-topics/grain/article247.txt,"  (0, 9683)	0.14650268648114415
  (0, 2236)	0.11085609441381376
  (0, 1800)	0.10778930643525138
  (0, 1281)	0.09972268278710358
  (0, 1160)	0.09706611020422247
  (0, 1136)	0.09706611020422247
  (0, 1083)	0.09625396716212917
  (0, 874)	0.09134274964277896
  (0, 807)	0.09197438179928497
  (0, 792)	0.18799864445132014
  (0, 791)	0.08690336629765842
  (0, 659)	0.08327612599463116
  (0, 622)	0.08327612599463116
  (0, 620)	0.08546456540633171
  (0, 617)	0.08500719487638365
  (0, 606)	0.08327612599463116
  (0, 555)	0.08168369698984271
  (0, 542)	0.25639369621899516
  (0, 480)	0.1590224105356806
  (0, 463)	0.07755276543318765
  (0, 429)	0.0809328629079269
  (0, 414)	0.15767348529902128
  (0, 392)	0.07634665423341949
  (0, 388)	0.07387378324967347
  (0, 369)	0.07262212893539656
  :	:
  (0, 58)	0.04936060280905327
  (0, 49)	0.06471791224491841
  (0, 44)	0.09767992606180423
  (0, 41)	0.04221948286203414
  (0, 40)	0.08289054140483738
  (0, 37)	0.039197858902489224
  (0, 31)	0.03844367581933108
  (0, 30)	0.08110862497959653
  (0, 29)	0.03784335789082378
  (0, 27)	0.038400190027519
  (0, 26)	0.18440389010955702
  (0, 23)	0.20824399624076084
  (0, 22)	0.036814444960919776
  (0, 19)	0.22460609731966366
  (0, 13)	0.037016014484945244
  (0, 11)	0.03411780239101242
  (0, 10)	0.037717041645317195
  (0, 8)	0.026885712072456245
  (0, 7)	0.025205439168442
  (0, 5)	0.023676805811145448
  (0, 4)	0.07222351374801003
  (0, 3)	0.1010009886579394
  (0, 2)	0.09421140252951267
  (0, 1)	0.13899206814865356
  (0, 0)	0.0898827784455091"
reuters-topics/grain/article521.txt,"  (0, 3952)	0.1342450021866266
  (0, 3124)	0.12445909001094589
  (0, 2779)	0.27778211643304607
  (0, 2136)	0.11601692979908325
  (0, 1965)	0.11280736944519432
  (0, 1960)	0.1143503662688102
  (0, 1957)	0.11280736944519432
  (0, 1911)	0.1143503662688102
  (0, 1901)	0.11280736944519432
  (0, 1725)	0.2227417475383736
  (0, 1709)	0.11002712180536872
  (0, 1627)	0.1113708737691868
  (0, 1532)	0.10644903981406309
  (0, 1423)	0.10876486086127439
  (0, 1021)	0.09764476736269814
  (0, 990)	0.09625619099198632
  (0, 903)	0.10436520923333167
  (0, 752)	0.09495445908069576
  (0, 680)	0.09257232928648343
  (0, 657)	0.17430598677585785
  (0, 628)	0.08803912409632696
  (0, 591)	0.08759134492521237
  (0, 565)	0.08470064116978081
  (0, 437)	0.08216278193634045
  (0, 388)	0.07731293052122967
  :	:
  (0, 98)	0.06384955225642579
  (0, 93)	0.17994824627126402
  (0, 79)	0.05262714440473757
  (0, 78)	0.05296028637525483
  (0, 74)	0.1680911676462323
  (0, 56)	0.053298845525186135
  (0, 53)	0.1723173153865331
  (0, 45)	0.05364300094687817
  (0, 41)	0.08836996838574988
  (0, 40)	0.04337472907567401
  (0, 39)	0.0444622310185198
  (0, 30)	0.12732687860035388
  (0, 26)	0.048247174155479806
  (0, 23)	0.17435093105668245
  (0, 19)	0.28207499060440705
  (0, 17)	0.03656678120196028
  (0, 15)	0.034599707209800164
  (0, 10)	0.15789173868815623
  (0, 8)	0.0844120781974754
  (0, 6)	0.026757005494772758
  (0, 5)	0.024779064535723854
  (0, 3)	0.07927726936931942
  (0, 2)	0.12324669350990644
  (0, 1)	0.09697517066788255
  (0, 0)	0.2822016430995541"
reuters-topics/grain/article535.txt,"  (0, 9739)	0.06082008986311251
  (0, 9738)	0.06082008986311251
  (0, 9686)	0.06082008986311251
  (0, 9685)	0.06082008986311251
  (0, 9684)	0.06082008986311251
  (0, 7241)	0.12164017972622503
  (0, 7147)	0.12164017972622503
  (0, 7042)	0.057471258609868556
  (0, 7035)	0.057471258609868556
  (0, 7034)	0.12164017972622503
  (0, 7027)	0.12164017972622503
  (0, 6810)	0.057471258609868556
  (0, 5697)	0.057471258609868556
  (0, 5655)	0.057471258609868556
  (0, 5493)	0.05509522502286132
  (0, 5485)	0.05509522502286132
  (0, 5330)	0.05509522502286132
  (0, 5278)	0.05509522502286132
  (0, 4429)	0.05325223019135161
  (0, 4423)	0.05325223019135161
  (0, 4420)	0.24328035945245005
  (0, 3857)	0.10650446038270323
  (0, 3676)	0.05325223019135161
  (0, 3319)	0.05509522502286132
  (0, 3318)	0.05047322721597001
  :	:
  (0, 28)	0.01828175330292778
  (0, 27)	0.04782512316321716
  (0, 26)	0.019138661271263253
  (0, 25)	0.01816291335169464
  (0, 24)	0.015250154673884424
  (0, 23)	0.017290356742293404
  (0, 22)	0.030566782146645915
  (0, 21)	0.01703942400021806
  (0, 20)	0.01823401193234022
  (0, 18)	0.01385002899006078
  (0, 17)	0.05802115887238782
  (0, 15)	0.054899967756809234
  (0, 14)	0.042274508198222774
  (0, 13)	0.015367071972693167
  (0, 12)	0.027394922266656338
  (0, 10)	0.10960670702608155
  (0, 8)	0.044646046118506304
  (0, 7)	0.010463951973066139
  (0, 6)	0.0424558141496561
  (0, 5)	0.029488035169048
  (0, 4)	0.07995558674298348
  (0, 3)	0.08386043087653157
  (0, 2)	0.06844519841106489
  (0, 1)	0.09617013719573203
  (0, 0)	0.13060084956305512"
reuters-topics/grain/article253.txt,"  (0, 9732)	0.09234724488186424
  (0, 7053)	0.08726248850436792
  (0, 7021)	0.08726248850436792
  (0, 7020)	0.08726248850436792
  (0, 7018)	0.08726248850436792
  (0, 7017)	0.08726248850436792
  (0, 6996)	0.08726248850436792
  (0, 6994)	0.08726248850436792
  (0, 5486)	0.08365479644076297
  (0, 5484)	0.08365479644076297
  (0, 5478)	0.08726248850436792
  (0, 4319)	0.08085645307421262
  (0, 4040)	0.08085645307421262
  (0, 3986)	0.16730959288152594
  (0, 3955)	0.07857004006326666
  (0, 3949)	0.07857004006326666
  (0, 3911)	0.07857004006326666
  (0, 3845)	0.08085645307421262
  (0, 3817)	0.2617874655131038
  (0, 3816)	0.2617874655131038
  (0, 3583)	0.08365479644076297
  (0, 3500)	0.16171290614842523
  (0, 3322)	0.07857004006326666
  (0, 3321)	0.2509643893222889
  (0, 3179)	0.07857004006326666
  :	:
  (0, 75)	0.03278876960799015
  (0, 70)	0.035371819236039236
  (0, 54)	0.027506520136938984
  (0, 45)	0.19385672694725994
  (0, 42)	0.051126421179901876
  (0, 41)	0.05322568502042787
  (0, 40)	0.026124821699047944
  (0, 38)	0.02641534941665908
  (0, 33)	0.026513707193486943
  (0, 32)	0.02505494224408469
  (0, 25)	0.05515595293700179
  (0, 24)	0.09262135398518401
  (0, 18)	0.04205886645826167
  (0, 15)	0.06251874312240278
  (0, 13)	0.023332861917394487
  (0, 12)	0.06239333748369477
  (0, 8)	0.050841827468425964
  (0, 7)	0.11121686867358853
  (0, 6)	0.09669528953577984
  (0, 5)	0.05969823043602986
  (0, 4)	0.045525735196498246
  (0, 3)	0.06366547438094652
  (0, 2)	0.13361780766830686
  (0, 1)	0.029204321236371986
  (0, 0)	0.12747862233833995"
reuters-topics/grain/article284.txt,"  (0, 9731)	0.09875514071606063
  (0, 9728)	0.09875514071606063
  (0, 6853)	0.0933175574702485
  (0, 5660)	0.0933175574702485
  (0, 5501)	0.08945953075968131
  (0, 5473)	0.2962654221481819
  (0, 5315)	0.08945953075968131
  (0, 4378)	0.08945953075968131
  (0, 4373)	0.08646701275560811
  (0, 4259)	0.08945953075968131
  (0, 3937)	0.08402194751386917
  (0, 2636)	0.08195467430787079
  (0, 2217)	0.08016392080330198
  (0, 2043)	0.07472633755748985
  (0, 1952)	0.0736529063855061
  (0, 1881)	0.07173381955341665
  (0, 1806)	0.0736529063855061
  (0, 1675)	0.07173381955341665
  (0, 1561)	0.06856367338449608
  (0, 1528)	0.07173381955341665
  (0, 1522)	0.1434676391068333
  (0, 1507)	0.06856367338449608
  (0, 1477)	0.07005529038898277
  (0, 1424)	0.07086831084692265
  (0, 1406)	0.07173381955341665
  :	:
  (0, 42)	0.027337019769180727
  (0, 34)	0.02511679722853765
  (0, 31)	0.02591427301689307
  (0, 30)	0.08201105930754218
  (0, 27)	0.05176991986668027
  (0, 26)	0.2796834190960711
  (0, 23)	0.19652357171313176
  (0, 22)	0.024816034298232675
  (0, 21)	0.11066940010443714
  (0, 19)	0.21196477819593304
  (0, 16)	0.06739781006781191
  (0, 15)	0.04457124326298579
  (0, 14)	0.0457614692252073
  (0, 12)	0.022240919155481327
  (0, 11)	0.1149913512500958
  (0, 10)	0.05084892085656353
  (0, 8)	0.07249293081894811
  (0, 7)	0.08495293675757844
  (0, 6)	0.06893659496394634
  (0, 5)	0.07980079907570341
  (0, 4)	0.04868472677537598
  (0, 3)	0.1361663336960011
  (0, 2)	0.15876603592277677
  (0, 1)	0.1405385277716722
  (0, 0)	0.2575013690724136"
reuters-topics/grain/article290.txt,"  (0, 7013)	0.08000317998187177
  (0, 5526)	0.07669560942743693
  (0, 4472)	0.07669560942743693
  (0, 4027)	0.07413005838892857
  (0, 3930)	0.07413005838892857
  (0, 3042)	0.06872628000495826
  (0, 2891)	0.06872628000495826
  (0, 2782)	0.07413005838892857
  (0, 2773)	0.0673720916913493
  (0, 2522)	0.0702615320927003
  (0, 2494)	0.1347441833826986
  (0, 2453)	0.06616072896644991
  (0, 2305)	0.06616072896644991
  (0, 2198)	0.06406452113691445
  (0, 2088)	0.06406452113691445
  (0, 1869)	0.06229220267022163
  (0, 1844)	0.061498970098406096
  (0, 1723)	0.061498970098406096
  (0, 1589)	0.06005993038832969
  (0, 1564)	0.06314424515050379
  (0, 1556)	0.06005993038832969
  (0, 1462)	0.05819139954397124
  (0, 1246)	0.05763044380217783
  (0, 1234)	0.0560951917144358
  (0, 999)	0.0531526458512929
  :	:
  (0, 36)	0.026171256265347064
  (0, 34)	0.021533178789891926
  (0, 33)	0.0486160989663046
  (0, 31)	0.022216872199326956
  (0, 30)	0.023436624061436963
  (0, 26)	0.13321039066595577
  (0, 24)	0.04245812249939689
  (0, 23)	0.14441481420769947
  (0, 22)	0.06382598448413478
  (0, 19)	0.1557617429548095
  (0, 16)	0.09630269078710536
  (0, 15)	0.03821190024097344
  (0, 14)	0.058848460427605484
  (0, 13)	0.08556726646070997
  (0, 12)	0.03813525142308879
  (0, 11)	0.019716919344686213
  (0, 8)	0.031074886382290567
  (0, 7)	0.04369920478194243
  (0, 6)	0.029550424184625352
  (0, 5)	0.0684149678176707
  (0, 4)	0.06956413248422265
  (0, 3)	0.043776889355571946
  (0, 2)	0.17694766685555566
  (0, 1)	0.10709933251582289
  (0, 0)	0.31166336086522145"
reuters-topics/grain/article286.txt,"  (0, 3910)	0.26924061680505945
  (0, 3034)	0.2626162296115145
  (0, 2143)	0.2472886752112757
  (0, 1958)	0.23601397648448516
  (0, 1683)	0.5036327610300312
  (0, 1543)	0.2270909957330919
  (0, 542)	0.36921389840909696
  (0, 386)	0.16685086991965192
  (0, 372)	0.34058116311844117
  (0, 286)	0.15099763979887798
  (0, 113)	0.13062886472258506
  (0, 74)	0.11564418544682377
  (0, 31)	0.08303990870922509
  (0, 26)	0.19915996420695592
  (0, 23)	0.08996310612098944
  (0, 19)	0.09703166733906107
  (0, 12)	0.1425379670173632
  (0, 8)	0.11614847063904538
  (0, 5)	0.05114286683519793
  (0, 2)	0.05087511859027867"
reuters-topics/grain/article292.txt,"  (0, 7201)	0.05174583472942909
  (0, 7122)	0.05174583472942909
  (0, 7067)	0.10952209484917157
  (0, 6342)	0.05174583472942909
  (0, 5462)	0.049606507276389177
  (0, 5450)	0.049606507276389177
  (0, 5432)	0.049606507276389177
  (0, 4436)	0.047947115986459815
  (0, 4428)	0.049606507276389177
  (0, 4377)	0.047947115986459815
  (0, 3998)	0.046591294581232484
  (0, 3901)	0.09589423197291963
  (0, 3548)	0.049606507276389177
  (0, 3326)	0.14384134795937945
  (0, 3324)	0.2587291736471455
  (0, 3177)	0.04544496391679911
  (0, 2534)	0.04279257583826321
  (0, 2494)	0.0435760818860758
  (0, 2268)	0.04445196712819256
  (0, 1966)	0.0402904237686025
  (0, 1941)	0.04084152247964279
  (0, 1894)	0.04143675443303588
  (0, 1809)	0.080580847537205
  (0, 1808)	0.04084152247964279
  (0, 1755)	0.039297426979995956
  :	:
  (0, 35)	0.018592627393506735
  (0, 34)	0.013927600266807873
  (0, 33)	0.07861189464187561
  (0, 31)	0.014369811266148667
  (0, 30)	0.030317486769242907
  (0, 25)	0.06541392238382938
  (0, 24)	0.02746179577203656
  (0, 22)	0.08256493917635577
  (0, 21)	0.03068383186751886
  (0, 20)	0.016417496166393302
  (0, 18)	0.049881024251271465
  (0, 15)	0.012357675501241882
  (0, 14)	0.012687673615216447
  (0, 13)	0.06918083802306702
  (0, 12)	0.03699866213977104
  (0, 11)	0.025505697398898457
  (0, 8)	0.020099150250504495
  (0, 7)	0.018843016231490265
  (0, 6)	0.057339396998543124
  (0, 5)	0.02655036676178059
  (0, 4)	0.044993887785964935
  (0, 3)	0.047191284189687335
  (0, 2)	0.035215156839594176
  (0, 1)	0.051953663228621466
  (0, 0)	0.16798583054453284"
